Port,Average_duration,NombreParaURI,Station,Month,Number_of_routes,Year,MonthText,Localizacion,Environment,Users_quantity
8080,11,Isabel-II,Isabel II,1,"1,077",2018,JANUARY,San-Sebastian,localhost,291
8080,13,San-Francisco,San Francisco,1,969,2018,JANUARY,San-Sebastian,localhost,282
8080,13,Anoeta,Anoeta,1,581,2018,JANUARY,San-Sebastian,localhost,216
8080,18,Riberas,Riberas,1,888,2018,JANUARY,San-Sebastian,localhost,164
8080,214,Intxaurrondo,Intxaurrondo,1,833,2018,JANUARY,San-Sebastian,localhost,164
8080,37,Lugaritz,Lugaritz,1,229,2018,JANUARY,San-Sebastian,localhost,102
8080,"2,136",-,-,1,8,2018,JANUARY,San-Sebastian,localhost,1
8080,18,Ayuntamiento,Ayuntamiento,2,"1,553",2018,FEBRUARY,San-Sebastian,localhost,426
8080,14,Paseo-Francia,Paseo Francia,2,"1,474",2018,FEBRUARY,San-Sebastian,localhost,415
8080,14,Plaza-Catalu̱a,Plaza Catalu̱a,2,"1,194",2018,FEBRUARY,San-Sebastian,localhost,344
8080,10,Andia,Andia,2,988,2018,FEBRUARY,San-Sebastian,localhost,328
8080,11,Pio-XII,Pio XII,2,"1,193",2018,FEBRUARY,San-Sebastian,localhost,326
8080,14,Easo,Easo,2,"1,243",2018,FEBRUARY,San-Sebastian,localhost,322
8080,25,Arrasate,Arrasate,2,937,2018,FEBRUARY,San-Sebastian,localhost,315
8080,14,Av--Zarautz,Av. Zarautz,2,988,2018,FEBRUARY,San-Sebastian,localhost,285
8080,12,Universidades,Universidades,2,"1,079",2018,FEBRUARY,San-Sebastian,localhost,280
8080,16,San-Francisco,San Francisco,2,859,2018,FEBRUARY,San-Sebastian,localhost,264
8080,11,Isabel-II,Isabel II,2,939,2018,FEBRUARY,San-Sebastian,localhost,246
8080,14,Magisterio,Magisterio,2,874,2018,FEBRUARY,San-Sebastian,localhost,243
8080,31,Anoeta,Anoeta,2,476,2018,FEBRUARY,San-Sebastian,localhost,188
8080,10,Riberas,Riberas,2,769,2018,FEBRUARY,San-Sebastian,localhost,135
8080,18,Intxaurrondo,Intxaurrondo,2,617,2018,FEBRUARY,San-Sebastian,localhost,134
8080,12,Lugaritz,Lugaritz,2,145,2018,FEBRUARY,San-Sebastian,localhost,80
8080,1,-,-,2,2,2018,FEBRUARY,San-Sebastian,localhost,1
8080,18,Ayuntamiento,Ayuntamiento,3,"2,266",2018,MARCH,San-Sebastian,localhost,694
8080,62,Paseo-Francia,Paseo Francia,3,"1,848",2018,MARCH,San-Sebastian,localhost,542
8080,12,Plaza-Catalu̱a,Plaza Catalu̱a,3,"1,896",2018,MARCH,San-Sebastian,localhost,495
8080,13,Easo,Easo,3,"1,739",2018,MARCH,San-Sebastian,localhost,440
8080,12,Arrasate,Arrasate,3,"1,372",2018,MARCH,San-Sebastian,localhost,434
8080,14,Andia,Andia,3,"1,338",2018,MARCH,San-Sebastian,localhost,432
8080,10,Pio-XII,Pio XII,3,"1,630",2018,MARCH,San-Sebastian,localhost,394
8080,15,Av--Zarautz,Av. Zarautz,3,"1,319",2018,MARCH,San-Sebastian,localhost,381
8080,14,San-Francisco,San Francisco,3,"1,196",2018,MARCH,San-Sebastian,localhost,345
8080,13,Universidades,Universidades,3,"1,385",2018,MARCH,San-Sebastian,localhost,338
8080,13,Magisterio,Magisterio,3,"1,192",2018,MARCH,San-Sebastian,localhost,336
8080,11,Isabel-II,Isabel II,3,"1,167",2018,MARCH,San-Sebastian,localhost,336
8080,14,Anoeta,Anoeta,3,574,2018,MARCH,San-Sebastian,localhost,209
8080,16,Intxaurrondo,Intxaurrondo,3,"1,090",2018,MARCH,San-Sebastian,localhost,194
8080,18,Riberas,Riberas,3,924,2018,MARCH,San-Sebastian,localhost,170
8080,44,Lugaritz,Lugaritz,3,268,2018,MARCH,San-Sebastian,localhost,113
8080,22,Ayuntamiento,Ayuntamiento,4,"2,535",2018,APRIL,San-Sebastian,localhost,762
8080,9,Paseo-Francia,Paseo Francia,4,"2,311",2018,APRIL,San-Sebastian,localhost,581
8080,15,Plaza-Catalu̱a,Plaza Catalu̱a,4,"2,207",2018,APRIL,San-Sebastian,localhost,572
8080,43,Arrasate,Arrasate,4,"1,517",2018,APRIL,San-Sebastian,localhost,495
8080,11,Easo,Easo,4,"1,824",2018,APRIL,San-Sebastian,localhost,476
8080,9,Pio-XII,Pio XII,4,"1,784",2018,APRIL,San-Sebastian,localhost,454
8080,12,Av--Zarautz,Av. Zarautz,4,"1,508",2018,APRIL,San-Sebastian,localhost,454
8080,17,Andia,Andia,4,"1,462",2018,APRIL,San-Sebastian,localhost,451
8080,16,Universidades,Universidades,4,"1,567",2018,APRIL,San-Sebastian,localhost,422
8080,12,San-Francisco,San Francisco,4,"1,369",2018,APRIL,San-Sebastian,localhost,405
8080,13,Magisterio,Magisterio,4,"1,267",2018,APRIL,San-Sebastian,localhost,386
8080,13,Isabel-II,Isabel II,4,"1,283",2018,APRIL,San-Sebastian,localhost,339
8080,14,Anoeta,Anoeta,4,687,2018,APRIL,San-Sebastian,localhost,271
8080,13,Intxaurrondo,Intxaurrondo,4,"1,263",2018,APRIL,San-Sebastian,localhost,216
8080,13,Riberas,Riberas,4,989,2018,APRIL,San-Sebastian,localhost,187
8080,15,Lugaritz,Lugaritz,4,356,2018,APRIL,San-Sebastian,localhost,127
8080,18,Ayuntamiento,Ayuntamiento,5,"3,237",2018,MAY,San-Sebastian,localhost,825
8080,16,Paseo-Francia,Paseo Francia,5,"2,749",2018,MAY,San-Sebastian,localhost,628
8080,12,Plaza-Catalu̱a,Plaza Catalu̱a,5,"2,698",2018,MAY,San-Sebastian,localhost,592
8080,18,Andia,Andia,5,"1,980",2018,MAY,San-Sebastian,localhost,562
8080,19,Arrasate,Arrasate,5,"1,725",2018,MAY,San-Sebastian,localhost,560
8080,10,Easo,Easo,5,"2,374",2018,MAY,San-Sebastian,localhost,543
8080,11,Pio-XII,Pio XII,5,"2,132",2018,MAY,San-Sebastian,localhost,498
8080,14,Av--Zarautz,Av. Zarautz,5,"1,836",2018,MAY,San-Sebastian,localhost,498
8080,15,Universidades,Universidades,5,"2,134",2018,MAY,San-Sebastian,localhost,465
8080,15,San-Francisco,San Francisco,5,"1,716",2018,MAY,San-Sebastian,localhost,431
8080,13,Magisterio,Magisterio,5,"1,669",2018,MAY,San-Sebastian,localhost,422
8080,12,Isabel-II,Isabel II,5,"1,708",2018,MAY,San-Sebastian,localhost,376
8080,16,Anoeta,Anoeta,5,720,2018,MAY,San-Sebastian,localhost,250
8080,15,Intxaurrondo,Intxaurrondo,5,"1,585",2018,MAY,San-Sebastian,localhost,214
8080,11,Riberas,Riberas,5,"1,159",2018,MAY,San-Sebastian,localhost,195
8080,12,Lugaritz,Lugaritz,5,445,2018,MAY,San-Sebastian,localhost,152
8080,24,Ayuntamiento,Ayuntamiento,6,"3,058",2018,JUNE,San-Sebastian,localhost,908
8080,14,Plaza-Catalu̱a,Plaza Catalu̱a,6,"2,856",2018,JUNE,San-Sebastian,localhost,692
8080,10,Paseo-Francia,Paseo Francia,6,"2,509",2018,JUNE,San-Sebastian,localhost,657
8080,14,Andia,Andia,6,"1,846",2018,JUNE,San-Sebastian,localhost,620
8080,14,Arrasate,Arrasate,6,"1,777",2018,JUNE,San-Sebastian,localhost,606
8080,10,Easo,Easo,6,"2,114",2018,JUNE,San-Sebastian,localhost,568
8080,18,Av--Zarautz,Av. Zarautz,6,"1,727",2018,JUNE,San-Sebastian,localhost,502
8080,11,Pio-XII,Pio XII,6,"1,643",2018,JUNE,San-Sebastian,localhost,486
8080,14,Universidades,Universidades,6,"1,731",2018,JUNE,San-Sebastian,localhost,476
8080,14,San-Francisco,San Francisco,6,"1,541",2018,JUNE,San-Sebastian,localhost,446
8080,15,Magisterio,Magisterio,6,"1,336",2018,JUNE,San-Sebastian,localhost,419
8080,12,Isabel-II,Isabel II,6,"1,533",2018,JUNE,San-Sebastian,localhost,375
8080,20,Anoeta,Anoeta,6,649,2018,JUNE,San-Sebastian,localhost,242
8080,12,Intxaurrondo,Intxaurrondo,6,"1,435",2018,JUNE,San-Sebastian,localhost,225
8080,12,Riberas,Riberas,6,"1,044",2018,JUNE,San-Sebastian,localhost,198
8080,37,Lugaritz,Lugaritz,6,586,2018,JUNE,San-Sebastian,localhost,176
8080,27,Ayuntamiento,Ayuntamiento,7,"2,726",2018,JULY,San-Sebastian,localhost,860
8080,16,Plaza-Catalu̱a,Plaza Catalu̱a,7,"2,310",2018,JULY,San-Sebastian,localhost,627
8080,11,Paseo-Francia,Paseo Francia,7,"1,987",2018,JULY,San-Sebastian,localhost,601
8080,14,Andia,Andia,7,"1,493",2018,JULY,San-Sebastian,localhost,588
8080,29,Arrasate,Arrasate,7,"1,429",2018,JULY,San-Sebastian,localhost,579
8080,28,Easo,Easo,7,"1,695",2018,JULY,San-Sebastian,localhost,499
8080,17,Av--Zarautz,Av. Zarautz,7,"1,349",2018,JULY,San-Sebastian,localhost,429
8080,16,Pio-XII,Pio XII,7,"1,270",2018,JULY,San-Sebastian,localhost,427
8080,17,San-Francisco,San Francisco,7,"1,335",2018,JULY,San-Sebastian,localhost,424
8080,18,Universidades,Universidades,7,"1,096",2018,JULY,San-Sebastian,localhost,403
8080,23,Magisterio,Magisterio,7,996,2018,JULY,San-Sebastian,localhost,387
8080,13,Isabel-II,Isabel II,7,"1,100",2018,JULY,San-Sebastian,localhost,319
8080,14,Intxaurrondo,Intxaurrondo,7,"1,278",2018,JULY,San-Sebastian,localhost,213
8080,52,Anoeta,Anoeta,7,458,2018,JULY,San-Sebastian,localhost,192
8080,22,Lugaritz,Lugaritz,7,504,2018,JULY,San-Sebastian,localhost,174
8080,12,Riberas,Riberas,7,881,2018,JULY,San-Sebastian,localhost,171
8080,28,Ayuntamiento,Ayuntamiento,8,"1,490",2018,AUGUST,San-Sebastian,localhost,600
8080,20,Andia,Andia,8,"1,282",2018,AUGUST,San-Sebastian,localhost,546
8080,29,Plaza-Catalu̱a,Plaza Catalu̱a,8,"1,633",2018,AUGUST,San-Sebastian,localhost,518
8080,39,Paseo-Francia,Paseo Francia,8,"1,322",2018,AUGUST,San-Sebastian,localhost,475
8080,32,Arrasate,Arrasate,8,"1,091",2018,AUGUST,San-Sebastian,localhost,456
8080,18,Easo,Easo,8,"1,288",2018,AUGUST,San-Sebastian,localhost,395
8080,30,Av--Zarautz,Av. Zarautz,8,904,2018,AUGUST,San-Sebastian,localhost,351
8080,14,Pio-XII,Pio XII,8,"1,008",2018,AUGUST,San-Sebastian,localhost,338
8080,17,San-Francisco,San Francisco,8,909,2018,AUGUST,San-Sebastian,localhost,338
8080,12,Isabel-II,Isabel II,8,890,2018,AUGUST,San-Sebastian,localhost,269
8080,45,Magisterio,Magisterio,8,560,2018,AUGUST,San-Sebastian,localhost,260
8080,28,Universidades,Universidades,8,655,2018,AUGUST,San-Sebastian,localhost,251
8080,30,Intxaurrondo,Intxaurrondo,8,817,2018,AUGUST,San-Sebastian,localhost,186
8080,16,Anoeta,Anoeta,8,336,2018,AUGUST,San-Sebastian,localhost,153
8080,42,Lugaritz,Lugaritz,8,377,2018,AUGUST,San-Sebastian,localhost,129
8080,11,Riberas,Riberas,8,578,2018,AUGUST,San-Sebastian,localhost,126

